Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB),StateBridgeMem(Bytes),OWControllerMem(MB)
1941,0.0212297,21.495,0,43.04,68.00,792.00
1942,0.171955,56.373,0,42.96,68.00,792.00
1943,0.475189,52.631,0.0433594,42.97,68.00,792.00
1944,0.279732,73.206,0.249609,43.01,68.00,792.00
1945,0.0818377,22.934,0.141016,42.90,68.00,792.00
1946,0.183402,41.858,0.182031,43.03,68.00,792.00
1947,0.208578,33.609,0.176563,42.94,68.00,792.00
1948,0.129947,43.904,0.220703,42.91,68.00,792.00
1949,0.286362,36.460,0.216406,42.68,68.00,792.00
1950,0.304585,39.510,0.157813,42.88,68.00,792.00
1951,0.335987,52.217,0.186719,42.82,68.00,792.00
1952,0.247162,34.332,0.146875,42.85,68.00,792.00
1953,0.208831,36.472,0.0953125,42.96,68.00,792.00
1954,0.127139,35.587,0.269141,42.99,68.00,792.00
1955,0.448097,41.253,0.225781,42.87,68.00,792.00
1956,0.0532045,48.918,0.119531,43.05,68.00,792.00
1957,0.283783,59.516,0.291406,42.96,68.00,792.00
1958,0.332479,57.386,0.367969,42.89,68.00,792.00
1959,0.383894,19.068,1.04688,42.86,68.00,792.00
1960,0.405111,32.958,0.189063,42.88,68.00,792.00
1961,0.161341,56.425,0.171094,42.90,68.00,792.00
1962,0.0985231,36.430,0.0625,42.82,68.00,792.00
1963,0.158159,36.962,0.120703,42.92,68.00,792.00
1964,0.630025,60.240,0.225391,43.02,68.00,792.00
1965,0.403599,43.963,0.0917969,42.71,68.00,792.00
1966,0.283796,62.459,0,42.91,68.00,792.00
1967,0.108543,45.933,0,43.01,68.00,792.00
1968,0.226091,47.941,0,42.83,68.00,792.00
1969,0.207564,61.143,1.52656,43.01,68.00,792.00
1970,0.602734,62.445,0.0945313,43.01,68.00,792.00
1971,0.0322886,40.680,0,43.17,68.00,791.00
1972,0.204154,37.637,0.00625,43.23,68.00,791.00
1973,0.105065,36.118,0,43.05,68.00,791.00
1974,0.209407,60.300,0.683984,42.91,68.00,791.00
1975,0.33545,58.376,0,42.89,68.00,791.00
1976,0.0915833,38.756,0,43.11,68.00,791.00
1977,0.229993,58.283,0,42.98,68.00,791.00
1978,0.0432243,28.006,0.03125,43.15,68.00,792.00
1979,0.508806,40.453,1.80156,42.95,68.00,792.00
1980,0.267051,48.430,0.205469,42.92,68.00,792.00
1981,0.164701,46.838,0.163281,42.94,68.00,792.00
1982,0.0601444,41.079,0.661719,43.00,68.00,792.00
1983,0.170794,43.733,0.132031,43.18,68.00,792.00
1984,0.405834,57.552,0.228125,42.85,68.00,792.00
1985,0.468248,62.770,0.322656,43.03,68.00,790.00
1986,0.147711,45.944,0.101562,43.21,68.00,790.00
1987,0.14997,36.469,0.103906,43.05,68.00,790.00
1988,0.156951,31.066,0.071875,43.03,68.00,790.00
1989,0.348772,56.724,0.0796875,43.06,68.00,790.00
1990,0.434663,52.581,0.445312,42.79,68.00,790.00
1991,0.111953,44.638,0.147266,42.92,68.00,790.00
1992,0.036705,35.902,0.116797,43.02,68.00,790.00
1993,0.153075,36.005,0.122656,42.95,68.00,791.00
1994,0.32356,47.699,0.218359,43.09,68.00,791.00
1995,0.168698,63.718,0.213281,43.18,68.00,791.00
1996,0.298246,44.959,1.11211,42.90,68.00,791.00
1997,0.219115,32.478,0.115234,43.02,68.00,791.00
1998,0.169882,58.288,0.205078,43.03,68.00,791.00
1999,0.547482,61.870,0.205078,42.91,68.00,791.00
2000,0.354812,59.536,0.125,42.88,68.00,790.00
2001,0.0427856,41.478,0,43.19,68.00,790.00
2002,0.158152,30.872,0.0152344,42.99,68.00,790.00
2003,0.0907612,35.982,0.165234,43.17,68.00,790.00
2004,0.188362,53.439,0,42.93,68.00,790.00
2005,0.338657,54.711,0,43.07,68.00,790.00
2006,0.286113,47.898,0.000390625,43.19,68.00,790.00
2007,0.412355,57.475,0.05625,43.17,68.00,790.00
2008,0.243288,36.739,0.040625,43.09,68.00,790.00
2009,0.175439,52.617,2.07422,43.10,68.00,790.00
2010,0.0964642,36.236,0.025,43.23,68.00,790.00
2011,0.368309,61.136,0,43.00,68.00,790.00
2012,0.1686,56.885,0.0296875,42.88,68.00,790.00
2013,0.0977726,36.805,0,43.22,68.00,790.00
2014,0.029829,19.763,0.000390625,43.23,68.00,790.00
2015,0.0403185,36.239,0,43.17,68.00,792.00
2016,0.132597,36.501,0.0472656,43.18,68.00,792.00
2017,0.299022,33.037,0.0234375,42.97,68.00,792.00
2018,0.260523,48.509,0.096875,43.24,68.00,792.00
2019,0.462132,39.342,0.0707031,42.95,68.00,792.00
2020,0.185182,62.378,0,43.15,68.00,792.00
2021,0.090579,35.077,0,43.11,68.00,792.00
2022,0.299892,63.989,0,43.12,68.00,792.00
2023,0.411719,55.377,2.39375,42.93,68.00,791.00
2024,0.460199,57.887,0.348828,42.84,68.00,791.00
2025,0.445585,52.197,0.233203,43.01,68.00,791.00
2026,0.273118,34.484,0.145313,43.24,68.00,791.00
2027,0.448415,60.307,0.209766,42.92,68.00,791.00
2028,0.376474,66.386,0.267578,43.12,68.00,791.00
2029,0.272714,56.303,0.143359,43.05,68.00,789.00
2030,0.0927486,34.744,0,43.15,68.00,789.00
2031,0.170973,51.698,0.171094,43.09,68.00,789.00
2032,0.390802,50.861,0.223047,42.99,68.00,789.00
2033,0.265516,39.506,0.129297,43.27,68.00,789.00
2034,0.152097,42.929,0.561719,43.37,68.00,789.00
2035,0.152068,39.317,0.121484,43.09,68.00,789.00
2036,0.20787,41.224,0.148828,43.14,68.00,789.00
2037,0.0930099,34.974,0.165625,42.82,68.00,789.00
2038,0.289422,57.783,0.2,42.99,68.00,791.00
2039,0.356277,37.032,0.183984,43.13,68.00,791.00
2040,0.0895548,32.481,0.282422,42.95,68.00,791.00
2041,0.204017,44.333,0.116016,42.87,68.00,791.00
2042,0.0549192,60.594,0.174219,43.16,68.00,791.00
2043,0.257004,56.784,0.0902344,43.04,68.00,791.00
2044,0.166306,61.379,0,43.08,68.00,791.00
2045,0.0286894,29.512,0,43.18,68.00,791.00
2046,0.278772,42.075,0,42.89,68.00,790.00
2047,0.280005,58.769,0.0539063,43.15,68.00,790.00
2048,0.462663,51.277,0.0625,43.11,68.00,790.00
2049,0.275146,57.263,0.0617188,43.17,68.00,790.00
2050,0.259264,35.297,0,43.24,68.00,790.00
2051,0.0395908,36.715,0,43.21,68.00,790.00
2052,0.175843,38.130,0,43.06,68.00,791.00
2053,0.305108,58.866,0.0378906,43.02,68.00,791.00
2054,0.343241,46.278,0.0796875,43.06,68.00,791.00
2055,0.211438,37.181,0,43.12,68.00,791.00
2056,0.199304,30.521,2.99922,43.10,68.00,791.00
2057,0.281216,60.405,0.0167969,43.08,68.00,791.00
2058,0.214237,59.765,0.0238281,43.17,68.00,791.00
2059,0.352966,55.429,0.0796875,43.23,68.00,791.00
2060,0.454165,42.077,1.32773,42.99,68.00,790.00
2061,0.232962,37.592,0.248047,42.92,68.00,790.00
2062,0.270461,34.223,0.157031,43.09,68.00,790.00
2063,0.596718,62.109,0.308594,43.16,68.00,790.00
2064,0.0861921,37.515,0.109766,43.20,68.00,790.00
2065,0.147733,36.130,0.747266,43.01,68.00,790.00
2066,0.140967,39.176,0.0867188,43.26,68.00,790.00
2067,0.380841,52.581,0.191016,42.95,68.00,790.00
2068,0.252527,35.353,0.241406,43.18,68.00,790.00
2069,0.0857811,30.012,0.0558594,43.26,68.00,790.00
2070,0.12352,71.275,0.172656,43.12,68.00,790.00
2071,0.668589,59.182,0.255078,43.01,68.00,790.00
2072,0.15283,42.930,0.186719,43.20,68.00,790.00
2073,0.487266,42.051,0.275,43.13,68.00,790.00
2074,0.114309,57.801,0.272266,43.03,68.00,790.00
2075,0.0369196,32.906,0.83125,43.00,68.00,790.00
2076,0.247502,32.262,0.0367188,43.08,68.00,790.00
2077,0.491394,49.302,0.0253906,43.00,68.00,790.00
2078,0.258751,62.321,0.0628906,43.14,68.00,790.00
2079,0.289007,66.951,0,43.23,68.00,790.00
2080,0.162552,69.439,0.00820313,43.08,68.00,790.00
2081,0.102386,39.067,0.0265625,42.78,68.00,790.00
2082,0.418023,57.915,0.0359375,43.01,68.00,786.00
2083,0.204844,51.883,0,43.07,68.00,786.00
2084,0.231503,33.542,0,43.15,68.00,786.00
2085,0.0702515,60.547,0.249609,42.91,68.00,786.00
2086,0.395055,60.707,0.251953,43.17,68.00,786.00
2087,0.230215,34.958,0.135156,43.16,68.00,786.00
2088,0.164508,43.177,0.165625,43.03,68.00,786.00
2089,0.107153,32.458,0.2,42.99,69.00,788.00
2090,0.337468,34.752,0.115625,43.19,69.00,788.00
2091,0.371067,39.114,0.215234,43.09,69.00,788.00
2092,0.222008,42.797,0.246484,43.07,69.00,788.00
2093,0.365913,62.511,0.332422,42.96,69.00,788.00
2094,0.427838,63.128,0.217969,43.06,69.00,788.00
2095,0.294177,57.864,0.142578,42.87,69.00,788.00
2096,0.442838,31.165,0.318359,43.12,69.00,788.00
2097,0.538285,41.781,0.269141,42.97,69.00,788.00
2098,0.331292,56.400,0.173828,42.97,69.00,788.00
2099,0.181552,11.989,0.0257813,42.93,69.00,788.00
2100,0.161242,41.867,0.185938,43.09,69.00,788.00
2101,0.327499,47.792,0.183984,43.04,69.00,788.00
2102,0.180892,55.055,0.217188,43.23,69.00,788.00
2103,0.100072,31.647,0.0921875,43.04,69.00,787.00
2104,0.0976877,42.069,0,43.12,68.00,787.00
2105,0.281638,57.938,0.428906,42.87,68.00,787.00
2106,0.798367,58.804,0.0714844,43.12,68.00,787.00
2107,0.0859909,41.134,0,43.29,68.00,787.00
2108,0.225798,34.736,0,43.31,68.00,787.00
2109,0.241601,59.557,0.596484,42.98,68.00,787.00
2110,0.559258,53.279,0.0675781,42.96,68.00,788.00
2111,0.3462,55.211,0.0847656,42.95,68.00,788.00
2112,0.198505,42.227,0,43.06,68.00,788.00
2113,0.39205,60.576,2.63906,42.99,68.00,788.00
2114,0.0878267,36.052,0.101953,43.14,68.00,788.00
2115,0.284569,54.551,0.320312,42.95,68.00,788.00
2116,0.42863,50.961,0.226953,42.80,68.00,788.00
2117,0.372694,63.500,0.20625,43.08,68.00,788.00
2118,0.168497,29.639,0.096875,42.86,68.00,787.00
2119,0.0377197,38.693,0.0792969,43.16,68.00,787.00
2120,0.186356,41.530,0.214453,43.00,68.00,787.00
2121,0.363357,42.820,0.244531,42.70,68.00,787.00
2122,0.390183,66.538,0,43.10,68.00,787.00
2123,0.0931253,43.290,0.0976562,43.08,68.00,787.00
2124,0.146973,38.076,0.112109,43.11,68.00,787.00
2125,0.493089,58.669,0.182422,43.18,68.00,786.00
2126,0.374218,56.066,0.228906,42.89,68.00,786.00
2127,0.212492,42.008,0.188281,42.81,68.00,786.00
2128,0.0816174,37.880,0.0886719,43.04,68.00,786.00
2129,0.0603991,53.871,0.169531,43.02,68.00,786.00
2130,0.207582,30.635,0.779688,43.08,68.00,786.00
2131,0.144187,29.157,0,43.08,68.00,786.00
2132,0.19492,36.231,0.0285156,43.01,68.00,786.00
2133,0.0971889,36.962,0,43.10,68.00,786.00
2134,0.195045,37.330,0.0273438,43.26,68.00,786.00
2135,0.270635,36.730,0.0277344,43.25,68.00,786.00
2136,0.331717,63.104,0.0394531,42.88,68.00,786.00
2137,0.298936,34.046,0.0746094,43.03,68.00,786.00
2138,0.27667,37.858,0.176563,43.06,68.00,786.00
2139,0.194121,63.168,0.703125,42.88,68.00,786.00
2140,0.416874,58.464,0.239063,43.02,68.00,787.00
2141,0.281763,62.289,0.231641,42.68,68.00,787.00
2142,0.0375252,38.179,0.0628906,43.08,68.00,787.00
2143,0.324145,51.063,0.0839844,42.97,68.00,787.00
2144,0.395023,68.522,0.194531,43.08,68.00,787.00
2145,0.15006,40.705,0.164844,43.25,68.00,787.00
2146,0.285646,58.539,0.193359,43.01,68.00,787.00
2147,0.179139,45.039,0.0976562,42.96,68.00,788.00
2148,0.232523,44.044,0.140234,42.94,68.00,788.00
2149,0.241791,23.883,0.0632812,43.13,68.00,788.00
2150,0.18606,61.161,0.191797,43.08,68.00,788.00
2151,0.260904,34.605,0.152734,42.85,68.00,788.00
2152,0.455651,73.684,0.220703,43.12,68.00,788.00
2153,0.47629,62.312,0.264844,42.99,68.00,788.00
2154,0.181744,38.648,0.207422,42.74,68.00,788.00
2155,0.457891,33.311,0.174219,43.07,68.00,788.00
2156,0.157212,50.905,0.0464844,43.05,68.00,788.00
2157,0.156276,42.389,0,43.00,68.00,788.00
2158,0.225361,53.414,0,43.00,68.00,788.00
2159,0.256575,41.921,0.0304688,43.04,68.00,788.00
2160,0.285184,41.958,0.0722656,43.20,68.00,788.00
2161,0.168548,42.398,0,43.29,68.00,788.00
2162,0.106483,56.645,0,43.05,67.00,786.00
2163,0.38626,68.695,0.971484,42.94,67.00,786.00
2164,0.288422,59.908,0.289844,42.99,67.00,786.00
2165,0.521866,40.811,0.116406,42.97,67.00,786.00
2166,0.291568,38.392,0.189063,42.78,67.00,786.00
2167,0.284762,59.015,0.307031,42.70,67.00,786.00
2168,0.169955,60.355,0.233203,43.09,67.00,786.00
2169,0.343414,39.405,0.759766,43.18,67.00,786.00
2170,0.0915565,40.000,0.126562,43.15,67.00,786.00
2171,0.104627,55.997,0.160938,43.03,67.00,786.00
2172,0.0938454,38.475,0.0511719,43.06,67.00,786.00
2173,0.357095,57.209,0.314844,43.15,67.00,786.00
2174,0.381511,47.896,0.225,42.95,67.00,786.00
2175,0.287915,40.391,0.133203,43.08,67.00,786.00
2176,0.181578,56.374,0.187109,43.02,67.00,787.00
2177,0.22745,59.309,0.208984,42.89,67.00,787.00
2178,0.197382,49.935,0.152734,43.14,67.00,787.00
2179,0.298461,60.611,0.192969,43.10,67.00,787.00
2180,0.158734,33.733,0.102344,43.16,67.00,787.00
2181,0.260582,38.348,0.242578,43.04,67.00,787.00
2182,0.0952435,41.723,0.0992188,43.16,67.00,787.00
2183,0.287248,58.555,0.227344,42.96,67.00,787.00
2184,0.142834,40.668,0.0597656,43.20,67.00,786.00
2185,0.653154,65.444,0.7,43.08,67.00,786.00
2186,0.368041,47.080,0.021875,43.18,67.00,786.00
2187,0.152504,38.446,0,43.24,67.00,786.00
2188,0.346011,38.035,0.0488281,43.13,67.00,786.00
2189,0.156629,48.444,0,43.03,67.00,786.00
2190,0.146817,30.905,0,43.21,67.00,786.00
2191,0.328416,44.340,0,43.09,67.00,786.00
2192,0.2947,62.259,0.0542969,43.13,67.00,786.00
2193,0.343919,66.709,0.0222656,43.00,67.00,786.00
2194,0.39126,64.741,0.0382813,43.11,67.00,786.00
2195,0.243061,65.101,0.310547,43.00,67.00,786.00
2196,0.035943,35.126,0.10625,43.11,67.00,786.00
2197,0.239193,59.475,0.204297,43.01,67.00,786.00
2198,0.327413,56.803,0.208594,42.33,67.00,785.00
2199,0.084384,41.030,0.0902344,42.69,67.00,785.00
2200,0.314879,38.666,0,42.62,67.00,785.00
2201,0.239493,61.750,0.476562,42.61,67.00,785.00
2202,0.287486,61.776,0.239453,42.45,67.00,785.00
2203,0.148369,38.662,0.147266,42.54,67.00,785.00
2204,0.037981,27.484,0.0742188,42.46,67.00,785.00
2205,0.217507,33.269,0.259375,42.30,67.00,785.00
2206,0.125583,38.974,0.164062,42.55,67.00,784.00
2207,0.0909395,33.815,0.0925781,42.57,67.00,784.00
2208,0.47183,62.866,0.241016,42.53,67.00,784.00
2209,0.220084,32.783,0.105859,42.68,67.00,784.00
2210,0.583667,55.231,0.208203,42.54,67.00,784.00
2211,0.216059,41.466,0.204688,42.61,67.00,784.00
2212,0.228665,59.683,0.123828,42.56,67.00,784.00
2213,0.0899019,41.318,0,42.54,67.00,784.00
2214,0.399907,51.969,0.0316406,42.57,67.00,787.00
2215,0.5119,59.217,0.0296875,42.46,67.00,787.00
2216,0.197405,43.517,0.0261719,42.49,67.00,787.00
2217,0.152915,38.556,0,42.55,67.00,787.00
2218,0.357359,42.819,0.034375,42.72,67.00,787.00
2219,0.551872,66.591,0.0773438,42.52,67.00,787.00
2220,0.139757,66.058,0,42.73,67.00,787.00
2221,0.189385,65.572,0.0125,42.46,67.00,787.00
2222,0.108006,57.548,0,42.50,67.00,787.00
2223,0.233991,54.604,0.430859,42.43,67.00,787.00
2224,0.482511,55.787,0.217188,42.41,67.00,787.00
2225,0.115679,60.674,0.760938,42.42,67.00,787.00
2226,0.410805,61.960,0.250781,42.40,67.00,787.00
2227,0.139874,29.081,0.0578125,42.45,67.00,787.00
2228,0.259666,51.319,0.231641,42.36,67.00,785.00
2229,0.384674,67.318,0.276172,42.44,67.00,785.00
2230,0.165071,38.515,0.0648438,42.27,67.00,785.00
2231,0.165756,39.641,0.096875,42.41,67.00,785.00
2232,0.171819,56.321,0.310156,42.25,67.00,785.00
2233,0.49653,53.427,0.222656,42.68,67.00,785.00
2234,0.190725,23.115,0.0457031,42.67,67.00,785.00
2235,0.0961342,36.432,0.0824219,42.73,67.00,785.00
2236,0.226668,42.366,0.160938,42.66,67.00,785.00
2237,0.145118,38.765,0.0277344,42.69,67.00,785.00
2238,0.175543,53.390,0.224609,42.27,67.00,785.00
2239,0.38883,46.115,0.184375,42.33,67.00,785.00
2240,0.152874,63.529,1.23203,42.60,67.00,785.00
2241,0.473874,50.549,0.157031,42.53,67.00,785.00
2242,0.32738,36.432,0.15625,42.59,67.00,782.00
2243,0.177455,61.168,0.182031,42.49,67.00,782.00
2244,0.0803404,35.257,0.0511719,42.61,67.00,782.00
2245,0.168226,65.090,0,42.65,67.00,782.00
2246,0.226056,15.918,0.0597656,42.52,67.00,782.00
2247,0.160252,35.343,0,42.62,67.00,782.00
2248,0.245905,62.609,0,42.63,67.00,781.00
2249,0.159479,44.806,0.0574219,42.69,67.00,781.00
2250,0.427236,60.646,0.0625,42.48,67.00,781.00
2251,0.30537,39.924,0.0351562,42.62,67.00,781.00
2252,0.296819,63.039,0,42.66,67.00,781.00
2253,0.156196,46.801,0,42.51,67.00,781.00
2254,0.27844,61.374,0,42.54,67.00,781.00
2255,0.261028,51.326,0.0640625,42.54,67.00,783.00
2256,0.832199,60.311,0.06875,42.56,67.00,783.00
2257,0.0852652,42.435,0,42.82,67.00,783.00
2258,0.408551,65.175,0.00703125,42.55,67.00,783.00
2259,0.38241,24.733,0.0613281,42.67,67.00,783.00
2260,0.156852,45.714,0,42.72,67.00,783.00
2261,0.102705,46.824,0,42.65,67.00,783.00
2262,0.20069,29.905,0,42.57,68.00,782.00
2263,0.225069,43.599,0,42.64,68.00,782.00
2264,0.245197,47.992,0.0371094,42.03,68.00,782.00
2265,0.328755,42.215,0.196484,42.49,68.00,782.00
2266,0.285726,61.136,0.228125,42.55,68.00,782.00
2267,0.289464,60.282,0.164453,42.40,68.00,782.00
2268,0.0369034,33.461,0.102344,42.58,68.00,782.00
2269,0.614717,56.547,0.237891,42.45,68.00,782.00
2270,0.095192,35.718,0,42.58,68.00,782.00
2271,0.0777798,20.745,0.0382813,42.46,68.00,782.00
2272,0.277653,58.413,0.38125,42.49,68.00,782.00
2273,0.662819,60.797,0.31875,42.72,68.00,782.00
2274,0.38629,59.707,0.255078,42.59,68.00,782.00
2275,0.379394,60.849,0.304688,42.44,68.00,782.00
2276,0.113834,58.792,0.188672,42.32,68.00,782.00
2277,0.152859,37.727,0.135156,42.55,68.00,796.00
2278,0.415424,25.671,0.178125,42.53,68.00,796.00
2279,0.293949,48.445,0.204688,42.64,68.00,796.00
2280,0.211003,45.296,0.132031,42.51,68.00,796.00
2281,0.111077,42.446,0.154688,42.06,68.00,796.00
2282,0.183176,39.935,0.838672,42.62,68.00,796.00
2283,0.186261,55.061,0.0261719,42.50,68.00,796.00
2284,0.788952,56.596,0.0789063,42.47,68.00,796.00
2285,0.0917931,42.236,0,42.61,68.00,796.00
2286,0.152959,41.229,0,42.42,68.00,796.00
2287,0.0950823,34.591,0,42.71,68.00,796.00
2288,0.585068,62.545,0.040625,42.56,68.00,796.00
2289,0.542824,44.854,1.7125,42.79,68.00,796.00
2290,0.135735,36.130,0,42.99,68.00,795.00
2291,0.162457,62.588,0,42.81,68.00,795.00
2292,0.218705,49.771,0.0105469,42.71,68.00,795.00
2293,0.331135,40.845,0.148828,42.56,68.00,795.00
2294,0.267807,44.402,0.197656,42.72,68.00,795.00
2295,0.150906,36.962,0.0910156,42.71,68.00,795.00
2296,0.338071,66.435,0.278906,42.56,68.00,795.00
2297,0.265726,73.656,0.182422,42.66,68.00,795.00
2298,0.190986,55.708,0.171484,42.59,68.00,797.00
2299,0.0805283,28.060,0.0636719,42.69,68.00,797.00
2300,0.135376,37.079,0.126953,42.57,68.00,797.00
2301,0.147635,34.729,0.105469,42.64,68.00,797.00
2302,0.535903,65.652,0.209766,42.54,68.00,797.00
2303,0.230707,63.300,0.182031,42.48,68.00,797.00
2304,0.599451,46.407,0.248828,42.63,68.00,797.00
2305,0.237659,63.125,0.253906,42.50,68.00,797.00
2306,0.172542,59.879,0.185156,42.48,68.00,797.00
2307,0.246269,27.696,0.160156,42.43,68.00,797.00
2308,0.34525,44.692,0.219531,42.49,68.00,797.00
2309,0.26154,39.688,0.215625,42.66,68.00,797.00
2310,0.213653,48.869,0,42.57,68.00,797.00
2311,0.368739,43.369,0.572656,42.59,68.00,797.00
2312,0.111702,61.614,0,42.59,68.00,797.00
2313,0.404618,60.309,0,42.50,68.00,797.00
2314,0.0903893,33.353,0,42.66,68.00,797.00
2315,0.0870094,41.481,0.0101563,42.76,68.00,797.00
2316,0.162806,59.907,0.0234375,42.48,68.00,797.00
2317,0.21162,42.441,0,42.60,68.00,797.00
2318,0.3918,66.751,0,42.65,68.00,797.00
2319,0.175241,70.070,0,42.69,68.00,797.00
2320,0.163006,41.266,0.0121094,42.73,68.00,797.00
2321,0.320699,62.579,0.05,42.34,68.00,797.00
2322,0.0344534,35.190,0,42.56,68.00,797.00
2323,0.112166,57.631,0,42.28,68.00,797.00
2324,0.353583,60.972,0.551953,42.39,68.00,797.00
2325,0.090188,40.704,0.0917969,42.56,68.00,797.00
2326,0.329591,59.592,0.205078,42.46,68.00,797.00
2327,0.201235,35.954,0.0875,42.61,68.00,797.00
2328,0.44215,66.453,0.313672,42.59,68.00,797.00
2329,0.195376,34.965,0.124609,42.56,68.00,797.00
2330,0.0559721,69.881,0,42.53,68.00,797.00
2331,0.0873585,44.983,0.169531,42.35,68.00,797.00
2332,0.17449,53.119,0.155859,42.52,68.00,797.00
2333,0.20808,32.949,0.167578,42.29,68.00,797.00
2334,0.20844,21.727,0.192188,42.46,68.00,796.00
2335,0.163753,55.555,0.202734,42.42,68.00,796.00
2336,0.194651,40.012,0.173438,42.48,68.00,796.00
2337,0.199599,40.476,0.176953,42.57,68.00,796.00
2338,0.173207,61.753,0.101172,42.42,68.00,796.00
2339,0.309443,64.230,0.348047,42.44,68.00,796.00
2340,0.286497,37.241,0.111719,42.49,68.00,796.00
2341,0.291531,59.814,0.751953,42.38,68.00,797.00
2342,0.406054,60.383,0.149609,42.48,68.00,797.00
2343,0.170694,60.051,0,42.52,68.00,797.00
2344,0.207378,35.393,0,42.43,68.00,797.00
2345,0.282375,62.540,0.00507813,42.50,68.00,797.00
2346,0.471656,61.382,0.0332031,42.55,68.00,797.00
2347,0.483578,65.214,0.0398438,42.59,68.00,797.00
2348,0.279099,62.417,0,42.52,68.00,798.00
2349,0.104099,38.106,0.0128906,42.48,68.00,798.00
2350,0.318951,48.238,0.0238281,42.49,68.00,798.00
2351,0.111185,58.152,0,42.44,68.00,798.00
2352,0.262685,39.269,0,42.52,68.00,798.00
2353,0.225852,65.083,0,42.55,68.00,798.00
2354,0.267396,55.170,0.00976562,42.47,68.00,798.00
2355,0.505809,40.670,0.0976562,42.57,68.00,795.00
2356,0.51725,50.561,0.105078,42.60,68.00,795.00
2357,0.243077,64.469,0,42.40,68.00,795.00
2358,0.213573,59.946,0.0230469,42.47,68.00,795.00
2359,0.152533,44.035,0,42.56,68.00,795.00
2360,0.193567,42.498,2.98477,42.56,68.00,795.00
2361,0.251913,61.797,0.198438,42.41,68.00,795.00
2362,0.18758,59.792,0.0976562,42.59,68.00,794.00
2363,0.195155,18.078,0.0972656,42.55,68.00,794.00
2364,0.189618,35.173,0.0996094,42.66,68.00,794.00
2365,0.39231,58.099,0.244531,42.46,68.00,794.00
2366,0.0849342,35.512,0.282031,42.45,68.00,794.00
2367,0.0172539,19.142,0.00742188,42.54,68.00,794.00
2368,0.358029,59.516,0.342578,42.34,68.00,794.00
2369,0.0285511,23.033,0.0554688,42.32,68.00,794.00
2370,0.209756,33.674,0.154297,42.31,68.00,794.00
2371,0.254197,47.643,0.168359,42.39,68.00,793.00
2372,0.43908,58.068,0.660938,42.47,68.00,793.00
2373,0.0926781,48.150,0.0960938,42.54,68.00,793.00
2374,0.415841,17.407,0.141016,42.29,68.00,793.00
2375,0.0517893,61.835,0.0796875,42.58,68.00,793.00
2376,0.271064,63.100,0.263281,42.46,68.00,793.00
2377,0.305147,62.388,0.963281,42.27,68.00,793.00
2378,0.493841,43.186,0.216406,42.50,68.00,793.00
2379,0.0684328,37.939,0.0890625,42.60,68.00,792.00
2380,0.209785,37.289,0.114063,42.49,68.00,792.00
2381,0.386148,64.312,0.21875,42.40,68.00,792.00
2382,0.322598,39.726,0.189063,42.64,68.00,792.00
2383,0.356462,72.440,0.105078,42.48,68.00,792.00
2384,0.275078,33.424,0,42.31,68.00,792.00
2385,0.352127,65.848,0.00625,42.44,68.00,792.00
2386,0.351913,44.430,0.0816406,42.35,68.00,794.00
2387,0.555466,37.191,0.586328,42.63,68.00,794.00
2388,0.282548,59.167,0,42.33,68.00,794.00
2389,0.0638628,17.025,0.025,42.53,68.00,794.00
2390,0.46151,65.747,0.258984,42.52,68.00,794.00
2391,0.397463,45.642,0.230078,42.67,68.00,794.00
2392,0.175913,45.927,0.650781,42.73,68.00,794.00
2393,0.0497303,53.431,0.190234,42.56,68.00,794.00
2394,0.144626,39.873,0.0316406,42.55,68.00,794.00
2395,0.189272,28.067,0.126953,42.62,68.00,794.00
2396,0.175336,35.394,0.179297,42.60,68.00,794.00
2397,0.73876,54.842,0.290625,42.51,68.00,794.00
2398,0.0400963,38.157,0.135156,42.71,68.00,794.00
2399,0.204697,42.948,0.108203,42.54,68.00,794.00
2400,0.354781,37.469,0.234766,42.64,68.00,794.00
2401,0.332355,28.798,0.259766,42.65,68.00,798.00
2402,0.142102,16.822,0.721484,42.49,68.00,798.00
2403,0.216699,54.874,0.222266,42.68,68.00,798.00
2404,0.0347214,33.374,0.084375,42.72,68.00,798.00
2405,0.152908,39.975,0.133203,42.60,68.00,798.00
2406,0.20836,63.444,0.175,42.34,68.00,798.00
2407,0.519064,44.587,0.228516,42.36,68.00,798.00
2408,0.153163,34.170,0.075,42.61,68.00,795.00
2409,0.324361,37.320,0.154297,42.49,68.00,795.00
2410,0.45898,61.331,0.0289063,42.60,68.00,795.00
2411,0.288362,29.572,0.0914063,42.81,68.00,795.00
2412,0.206052,39.225,0.179688,42.68,68.00,795.00
2413,0.0945377,50.488,0,42.78,68.00,795.00
2414,0.159628,39.138,0.00117188,42.55,68.00,795.00
2415,0.788825,64.285,0.130469,42.71,68.00,795.00
2416,0.0987988,59.195,2.63633,42.64,68.00,795.00
2417,0.247693,28.416,0.05,42.56,68.00,795.00
2418,0.0336752,43.190,0,42.73,68.00,795.00
2419,0.508707,60.245,0.0269531,42.50,68.00,795.00
2420,0.329226,67.392,0,42.68,68.00,795.00
2421,0.442622,70.981,0,42.65,68.00,795.00
2422,0.0494442,46.323,0,42.58,68.00,794.00
2423,0.0975857,50.704,0.00820313,42.53,68.00,794.00
