Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/fd8af5b5-73d4-464e-a841-53cbafacb0f4,1,0,140,140.0,140,140,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/orders/payForTheOrder,22,0,5300,6063.727272727273,175,12567,64.27272727272727,0.01223253830283539,0.0,10000,11000,11000,11000,12000,12000,13000,13000,13000,13000,13000
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/orders/queryOrdersForRefresh,4117,0,56,346.20330337624483,30,13115,276827.4051493806,2.2891527360351502,0.0,56,61,67,76,610,780,5700,6000,11000,13000,13000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/0370c993-b61c-4e03-b6d4-1ba07f9cdd5b/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,775,775.0,775,775,54.0,0.0005560244683106996,0.0,780,780,780,780,780,780,780,780,780,780,780
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/07e39d38-1d52-4eff-9ce8-36823cb6570e/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,596,596.0,596,596,54.0,0.0005560244683106996,0.0,600,600,600,600,600,600,600,600,600,600,600
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/09f40925-8e6b-4c83-9759-5ea86eb3b369/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,651,651.0,651,651,54.0,0.0005560244683106996,0.0,650,650,650,650,650,650,650,650,650,650,650
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/19409d62-084a-4d91-9d25-886d0f0e072e/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,24735,24735.0,24735,24735,54.0,0.0005560244683106996,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/1be7edc1-1fd7-4266-8013-3a89918c2898/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,12203,12203.0,12203,12203,54.0,0.0005560244683106996,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/204a4f13-d3a7-4945-8a79-8ee245ffcfd1/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,170,170.0,170,170,79.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/25502c65-d03b-4b3d-bcc0-e05f0511f0e7/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,685,685.0,685,685,54.0,0.0005560244683106996,0.0,680,680,680,680,680,680,680,680,680,680,680
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/2c32b13a-a064-4dc3-bae8-d10fb57b1b53/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,729,729.0,729,729,54.0,0.0005560244683106996,0.0,730,730,730,730,730,730,730,730,730,730,730
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/2dca3459-c428-4ac1-b728-aa9f61b62b9c/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,597,597.0,597,597,54.0,0.0005560244683106996,0.0,600,600,600,600,600,600,600,600,600,600,600
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/3196c3d3-08a2-4f7b-a39d-8694bc2743bd/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,5647,5647.0,5647,5647,79.0,0.0005560244683106996,0.0,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/3ba81cc9-e0ed-4a37-8089-f078fe6f15a0/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,659,659.0,659,659,54.0,0.0005560244683106996,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/42dcf436-348e-4bac-9017-689bb90cae52/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,675,675.0,675,675,54.0,0.0005560244683106996,0.0,680,680,680,680,680,680,680,680,680,680,680
