Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB),StateBridgeMem(Bytes),OWControllerMem(MB)
2462,0.385955,73.743,0.153906,33.51,68.00,645.00
2463,0.0367317,44.863,0.0554688,33.65,68.00,645.00
2464,0.10497,62.236,0.603516,33.28,68.00,645.00
2465,0.210526,71.724,0.222656,33.33,68.00,646.00
2466,0.186399,29.447,0.0128906,32.79,68.00,646.00
2467,0.419203,69.557,0.151953,33.53,68.00,646.00
2468,0.110338,55.842,0.0863281,33.22,68.00,646.00
2469,0.321614,76.908,0.223438,33.35,68.00,646.00
2470,0.228698,82.240,0.0492188,33.77,68.00,646.00
2471,0.440512,39.700,0.447656,33.43,68.00,646.00
2472,0.196993,40.543,0,33.66,68.00,646.00
2473,0.176216,78.308,0,33.48,68.00,644.00
2474,0.280865,73.320,0.00859375,33.36,68.00,644.00
2475,0.259154,40.735,0,33.60,68.00,644.00
2476,0.218696,50.797,0.0710937,33.67,68.00,644.00
2477,0.262841,64.134,0,33.64,68.00,644.00
2478,0.524289,77.562,0.423047,33.73,68.00,644.00
2479,0.257713,48.595,0.208984,33.53,68.00,644.00
2480,0.231266,73.170,0,33.53,68.00,643.00
2481,0.294404,79.024,0.0816406,33.44,68.00,643.00
2482,0.095665,38.161,0,33.27,68.00,643.00
2483,0.0507126,33.198,0.00898438,33.57,68.00,643.00
2484,0.43074,66.059,0,33.34,68.00,643.00
2485,0.285744,76.837,0,33.52,68.00,643.00
2486,0.0909872,46.482,0,33.77,68.00,643.00
2487,0.104078,45.825,0,33.77,68.00,642.00
2488,0.279069,77.025,0.009375,33.52,68.00,642.00
2489,0.148401,45.358,0,33.66,68.00,642.00
2490,0.263915,75.643,0.0480469,33.44,68.00,642.00
2491,0.45116,75.324,0.096875,33.54,68.00,642.00
2492,0.427916,70.643,0.0273438,33.13,68.00,642.00
2493,0.326733,77.626,0.0253906,33.52,68.00,642.00
2494,0.136694,41.468,0.551953,33.62,68.00,642.00
2495,0.0595903,77.100,0,33.29,68.00,642.00
2496,0.635934,70.097,0.0832031,33.29,68.00,642.00
2497,0.142926,50.389,0.0558594,33.47,68.00,642.00
2498,0.383261,75.434,0,33.52,68.00,642.00
2499,0.282874,52.761,3.17656,33.73,68.00,642.00
2500,0.53957,70.930,0.267578,33.46,68.00,642.00
2501,0.344419,78.217,0.178125,33.50,68.00,642.00
2502,0.106793,80.566,0.184766,33.12,68.00,645.00
2503,0.227443,71.062,0.189063,33.35,68.00,645.00
2504,0.655594,73.804,0.166797,33.41,68.00,645.00
2505,0.408655,50.944,0.071875,33.58,68.00,645.00
2506,0.115528,66.330,0.453125,33.55,68.00,645.00
2507,0.113717,68.665,0.169922,33.25,68.00,645.00
2508,0.604518,77.162,0.266406,33.40,68.00,648.00
2509,0.283262,74.721,0,33.66,68.00,648.00
2510,0.365158,43.773,0.451563,33.71,68.00,648.00
2511,0.34878,72.454,0.198047,33.51,68.00,648.00
2512,0.247299,78.322,0.239453,33.34,68.00,648.00
2513,0.0330896,42.929,0.575781,33.55,68.00,648.00
2514,0.450338,76.520,0.148047,33.36,68.00,648.00
2515,0.117154,71.463,0.189453,33.13,68.00,643.00
2516,0.513637,72.898,0.2625,33.38,68.00,643.00
2517,0.441064,21.192,0.0621094,33.60,68.00,643.00
2518,0.198894,49.160,0.0363281,33.72,68.00,643.00
2519,0.710117,73.506,0.105469,33.54,68.00,643.00
2520,0.545,74.083,0.0207031,33.65,68.00,643.00
2521,0.274691,84.517,0.526172,33.66,68.00,643.00
2522,0.304592,75.715,0.0445313,33.59,68.00,643.00
2523,0.224511,68.046,0,33.43,68.00,643.00
2524,0.323069,25.613,0.0816406,33.49,68.00,644.00
2525,0.398205,72.295,0,33.32,68.00,644.00
2526,0.0328941,49.968,0,33.57,68.00,644.00
2527,0.462172,45.471,0.734375,33.26,68.00,644.00
2528,0.358881,67.249,0.0550781,33.44,68.00,644.00
2529,0.217648,43.246,0,33.40,68.00,644.00
2530,0.673917,79.464,0.426953,33.55,68.00,644.00
2531,0.173128,76.004,0,33.46,68.00,645.00
2532,0.153132,45.055,0.00898438,33.67,68.00,645.00
2533,0.391308,76.850,0.0492188,33.32,68.00,645.00
2534,0.264081,56.558,0,33.47,68.00,645.00
2535,0.252763,42.366,0,33.61,68.00,645.00
2536,0.203566,38.673,0,33.47,68.00,645.00
2537,0.0390196,50.536,0,33.66,68.00,645.00
2538,0.100625,66.565,1.50664,33.52,68.00,645.00
2539,0.211316,55.159,0,33.35,68.00,644.00
2540,0.705452,48.682,0.0769531,33.56,68.00,644.00
2541,0.622508,73.341,0,33.63,68.00,644.00
2542,0.278522,82.035,0.0078125,33.64,68.00,644.00
2543,0.243887,45.399,1.2125,33.70,68.00,644.00
2544,0.536862,75.722,0.219922,33.45,68.00,644.00
2545,0.274897,72.174,0.119531,33.39,68.00,645.00
2546,0.044054,45.835,0.99375,33.10,68.00,645.00
2547,0.42851,36.631,0,33.66,68.00,645.00
2548,0.676113,76.421,0.400391,33.38,68.00,645.00
2549,0.539382,37.854,0.228906,33.61,68.00,645.00
2550,0.300496,53.279,0.133203,33.65,68.00,645.00
2551,0.501057,47.013,0.0289063,33.58,68.00,645.00
2552,0.431335,78.495,0.0285156,33.62,68.00,645.00
2553,0.339155,75.684,0.244922,33.42,68.00,645.00
2554,0.921652,78.460,0.235547,33.51,68.00,644.00
2555,0.139528,85.198,0.226562,35.01,68.00,644.00
2556,0.143593,82.265,0.217188,35.02,68.00,644.00
2557,0.103973,69.221,0.187109,33.80,68.00,644.00
2558,0.323772,72.279,0.236719,33.54,68.00,644.00
2559,0.318159,72.888,0,33.42,68.00,644.00
2560,0.440807,74.753,0.410938,33.57,68.00,644.00
2561,0.0415106,43.241,0,33.77,68.00,645.00
2562,0.393455,71.910,0,33.59,68.00,645.00
2563,0.524359,68.722,0.0574219,33.39,68.00,645.00
2564,0.304596,43.958,0.0875,33.76,68.00,645.00
2565,1.0498,73.938,0,33.58,68.00,645.00
2566,0.264099,49.074,0,33.52,68.00,645.00
2567,0.0543966,74.276,0.00859375,33.45,68.00,645.00
2568,0.67517,69.174,2.79805,33.43,68.00,646.00
2569,0.0741472,79.606,0,33.56,68.00,646.00
2570,0.106529,74.585,0,33.56,68.00,646.00
2571,0.105417,74.733,0.0289063,33.52,68.00,646.00
2572,0.0277815,34.299,0.00820313,33.82,68.00,646.00
2573,0.439464,56.179,0.0628906,33.34,68.00,646.00
2574,0.149132,51.041,0,33.75,68.00,646.00
2575,0.484452,51.463,0.0902344,33.76,68.00,646.00
2576,0.391708,72.055,0,33.43,68.00,643.00
2577,0.283445,75.672,1.8793,33.43,68.00,643.00
2578,0.170059,75.946,0.192578,33.74,68.00,643.00
2579,0.445674,72.699,0.178125,33.53,68.00,643.00
2580,0.658884,74.267,0.164844,33.61,68.00,643.00
2581,0.202662,60.371,0.0949219,33.59,68.00,643.00
2582,0.218106,79.148,0.129688,33.84,68.00,643.00
2583,0.268557,70.413,0.242578,33.37,68.00,643.00
2584,0.069191,78.969,0.762891,33.15,68.00,643.00
2585,0.319286,73.394,0.0304688,33.83,68.00,643.00
2586,0.2328,74.531,0.488281,33.58,68.00,643.00
2587,0.0396919,43.323,0.0808594,33.87,68.00,643.00
2588,0.310562,74.269,0.0703125,33.46,68.00,643.00
2589,0.429361,77.061,0.103125,33.78,68.00,643.00
2590,0.388586,77.819,0.175391,33.50,68.00,643.00
2591,0.354563,76.117,0.103906,33.75,68.00,644.00
2592,0.295329,76.066,0.176953,33.70,68.00,644.00
2593,0.165401,46.763,0.0695313,34.08,68.00,644.00
2594,0.869293,73.918,0.21875,33.61,68.00,644.00
2595,0.222498,81.549,0.219531,33.49,68.00,644.00
2596,0.158645,65.767,0.0929688,33.56,68.00,644.00
2597,0.417986,41.049,0,33.98,68.00,644.00
2598,0.0646009,72.023,0,33.60,68.00,644.00
2599,0.0876427,40.911,0,33.96,68.00,648.00
2600,0.646312,73.929,0.0742188,33.39,68.00,648.00
2601,0.214054,49.665,0,33.72,68.00,648.00
2602,0.25556,44.764,0,33.68,68.00,648.00
2603,0.389455,79.505,0.0078125,33.84,68.00,648.00
2604,0.188017,42.498,0.0363281,33.57,68.00,648.00
2605,0.325598,61.673,0.0214844,33.79,68.00,648.00
2606,0.32978,73.857,0,33.72,68.00,648.00
2607,0.108061,57.220,0,33.76,68.00,646.00
2608,0.158387,69.632,0.0113281,33.41,68.00,646.00
2609,0.137176,54.966,0.0464844,33.82,68.00,646.00
2610,0.508236,55.241,0.0539063,33.61,68.00,646.00
2611,0.274801,77.784,0,33.90,68.00,646.00
2612,0.459684,73.447,0.025,33.46,68.00,646.00
2613,0.304926,46.360,0.0292969,33.88,68.00,646.00
2614,0.0613089,45.979,0.0136719,33.82,68.00,646.00
2615,0.0261545,20.787,0,33.98,68.00,647.00
2616,0.443225,79.593,0,33.74,68.00,647.00
2617,0.170227,79.924,0,34.00,68.00,647.00
2618,0.474946,74.278,2.53828,33.53,68.00,647.00
2619,0.590602,55.511,0.122266,33.91,68.00,647.00
2620,0.528707,78.335,0,33.66,68.00,647.00
2621,0.0909376,53.636,0,33.91,68.00,647.00
2622,0.342527,81.636,0,33.59,68.00,647.00
2623,0.110164,67.314,0.0371094,33.54,68.00,647.00
2624,0.377518,39.901,0.0539063,33.74,68.00,647.00
2625,0.433896,79.744,0,33.73,68.00,647.00
2626,0.239902,74.672,0,33.65,68.00,647.00
2627,0.26768,82.795,0,33.74,68.00,647.00
2628,0.323719,44.842,0.130859,33.65,68.00,647.00
2629,0.394263,75.516,0.240625,33.82,68.00,647.00
2630,0.332353,57.564,0.209375,33.77,68.00,647.00
2631,0.378676,44.518,0.996094,33.49,68.00,647.00
2632,0.216527,65.750,0,33.79,68.00,647.00
2633,0.15308,54.584,0,34.02,68.00,647.00
2634,0.0988693,53.860,0,33.76,68.00,647.00
2635,0.10877,74.422,0.543359,35.04,68.00,647.00
2636,0.0981216,66.018,0,36.06,68.00,648.00
2637,0.293982,76.289,0.0792969,35.95,68.00,648.00
2638,0.367925,57.881,0.0402344,35.75,68.00,648.00
2639,0.323104,83.180,0,36.14,68.00,648.00
2640,0.209108,39.823,0.078125,35.83,68.00,648.00
2641,0.105438,67.092,0.151563,35.71,68.00,648.00
2642,0.556363,82.388,0.255859,35.90,68.00,648.00
2643,0.116445,73.882,0.132812,35.50,68.00,648.00
2644,0.0987368,81.318,0.151563,34.24,68.00,648.00
2645,0.186841,45.783,0.167188,34.23,68.00,648.00
2646,0.202623,76.618,0.290234,33.88,68.00,648.00
2647,0.278831,69.858,0,34.13,68.00,648.00
2648,0.568685,51.664,0.0785156,34.23,68.00,648.00
2649,0.229861,76.993,0,34.38,68.00,647.00
2650,0.0927687,48.184,0,34.25,68.00,647.00
2651,0.269909,75.238,0,34.30,68.00,647.00
2652,0.150075,73.059,0,34.17,68.00,647.00
2653,0.472367,36.021,0.0804688,34.23,68.00,647.00
2654,0.276234,76.804,0,34.36,68.00,647.00
2655,0.06639,79.900,0,34.22,68.00,647.00
2656,0.284344,47.980,0.0574219,33.98,68.00,654.00
2657,0.491066,72.300,0.0824219,33.90,68.00,654.00
2658,0.107797,74.782,2.03477,34.27,68.00,654.00
2659,0.279262,73.445,0,34.06,68.00,654.00
2660,0.395514,75.593,0,34.42,68.00,654.00
2661,0.366907,51.252,0.0714844,33.96,68.00,654.00
2662,0.329939,76.908,0,34.07,68.00,654.00
2663,0.339632,77.164,0,34.21,68.00,662.00
2664,0.26098,45.454,0,34.24,68.00,662.00
2665,0.252873,49.315,0,34.47,68.00,662.00
2666,0.500502,69.529,0.128125,33.91,68.00,662.00
2667,0.22349,45.660,0,34.30,68.00,662.00
2668,0.311834,60.763,0.0296875,34.35,68.00,662.00
2669,0.466774,34.130,0.0496094,34.63,68.00,662.00
2670,0.157052,29.554,0,34.28,68.00,670.00
2671,0.0337591,37.856,0.575391,34.32,68.00,670.00
2672,0.249843,69.587,0.357031,34.18,68.00,670.00
2673,0.134035,39.838,0.0808594,34.19,68.00,670.00
2674,0.590042,52.036,0.194141,34.14,68.00,670.00
2675,0.328045,74.276,0.395313,34.10,68.00,670.00
2676,0.269052,74.057,0.175391,34.38,68.00,670.00
2677,0.434121,56.566,0.216406,33.98,68.00,675.00
2678,0.331337,66.986,0.128906,34.28,68.00,675.00
2679,0.458936,41.555,0.151172,34.09,68.00,675.00
2680,0.15837,63.167,0.1,34.39,68.00,675.00
2681,0.231048,76.534,0.151172,33.94,68.00,675.00
2682,0.256458,38.927,0.159766,34.15,68.00,675.00
2683,0.100886,45.116,0.107422,34.13,68.00,675.00
2684,0.605795,76.894,0.196094,34.23,68.00,688.00
2685,0.39879,42.681,0.210156,34.05,68.00,688.00
2686,0.329671,59.450,0.246484,34.28,68.00,688.00
2687,0.223752,50.958,0.0851563,34.31,68.00,688.00
2688,0.215519,77.957,0.05625,34.52,68.00,688.00
2689,0.039381,44.437,0,34.25,68.00,688.00
2690,0.526066,76.110,0.0886719,34.07,68.00,688.00
2691,0.217353,72.687,0,33.88,68.00,697.00
2692,0.0493374,69.935,0,34.18,68.00,697.00
2693,0.275949,53.345,0,33.96,68.00,697.00
2694,0.791398,85.011,0.122656,34.77,68.00,697.00
2695,0.155553,77.784,0.0210938,34.20,68.00,697.00
2696,0.160847,79.903,2.66875,34.57,68.00,697.00
2697,0.15789,78.178,0.021875,33.97,68.00,697.00
2698,0.22646,82.681,0,34.10,68.00,705.00
2699,0.362609,43.582,0.0957031,34.50,68.00,705.00
2700,0.173068,81.418,0,34.14,68.00,705.00
2701,0.198734,40.254,0.0332031,34.09,68.00,705.00
2702,0.14111,41.267,0.040625,33.91,68.00,705.00
2703,0.951493,63.519,0.0523438,34.10,68.00,705.00
2704,0.499304,77.588,0.00078125,34.45,68.00,705.00
2705,0.269694,82.681,0,34.40,68.00,705.00
2706,0.505295,77.503,0,34.19,68.00,701.00
2707,0.218679,73.091,0,34.45,68.00,701.00
2708,0.252208,46.257,0.0535156,34.04,68.00,701.00
2709,0.21022,64.636,0,34.64,68.00,701.00
2710,0.141416,44.543,0,34.41,68.00,701.00
2711,0.160653,72.239,0,34.21,68.00,701.00
2712,0.110817,66.075,1.20039,33.86,68.00,701.00
2713,0.743902,81.902,0.228516,34.25,68.00,699.00
2714,0.236345,72.147,0.173438,33.81,68.00,699.00
2715,0.167207,82.256,0.183594,34.27,68.00,699.00
2716,0.476052,84.472,0.392188,34.16,68.00,699.00
2717,0.357668,72.445,0.173047,33.86,68.00,699.00
2718,0.40996,75.541,0.314844,33.96,68.00,699.00
2719,0.477994,45.089,0.168359,34.21,68.00,699.00
2720,0.494895,71.815,0.179297,33.69,68.00,699.00
2721,0.232393,73.098,0.189844,33.59,68.00,700.00
2722,0.418473,80.115,0.189453,33.77,68.00,700.00
2723,0.553885,77.857,0.239453,33.78,68.00,700.00
2724,0.381568,76.134,0.252734,33.64,68.00,700.00
2725,0.199969,61.969,0.168359,34.15,68.00,700.00
2726,0.153996,76.569,0.166016,33.88,68.00,700.00
2727,0.185213,54.887,0.0285156,34.48,68.00,700.00
2728,0.0446672,39.213,0.385156,33.61,68.00,699.00
2729,0.157681,49.278,0.712891,33.87,68.00,699.00
2730,0.165859,49.834,0,33.43,68.00,699.00
2731,0.386128,66.751,0.400781,33.43,68.00,699.00
2732,0.439317,64.356,0.08125,33.91,68.00,699.00
2733,0.0973673,44.543,0,33.79,68.00,699.00
2734,0.217444,73.650,0,33.64,68.00,699.00
2735,0.358165,81.890,0,33.63,68.00,699.00
2736,0.116423,79.496,0.00742188,33.78,68.00,699.00
2737,0.463101,73.045,0.0425781,33.40,68.00,699.00
2738,0.0422411,51.865,0,33.94,68.00,699.00
2739,0.168988,45.653,0.0148438,33.61,68.00,699.00
2740,0.142935,54.954,0,33.77,68.00,699.00
2741,0.0397892,48.269,0,33.45,68.00,699.00
2742,0.315529,37.452,0,33.91,68.00,697.00
2743,0.288652,47.148,0.0800781,34.16,68.00,697.00
2744,0.549919,75.903,0.546094,33.65,68.00,697.00
2745,0.0589819,82.294,0,33.94,68.00,697.00
2746,0.202757,50.710,0.0101563,33.65,68.00,697.00
2747,0.660214,75.682,0.0816406,33.70,68.00,697.00
2748,0.218275,78.695,0,33.56,68.00,697.00
2749,0.258297,39.244,0,33.69,68.00,697.00
2750,0.151751,42.278,0,33.69,68.00,697.00
2751,0.549114,88.452,0,33.64,68.00,697.00
2752,0.277024,74.906,2.8582,33.61,68.00,697.00
2753,0.126026,54.089,0,33.67,68.00,697.00
2754,0.768316,54.419,0.199609,33.55,68.00,697.00
2755,0.378721,76.091,0.174219,33.90,68.00,697.00
2756,0.327542,79.564,0.198828,33.52,68.00,697.00
2757,0.126,45.905,0.109766,33.59,68.00,703.00
2758,0.0337744,44.968,0.124219,33.65,68.00,703.00
2759,0.331992,73.738,0.505859,33.51,68.00,703.00
2760,0.536287,75.316,0.202344,34.32,68.00,703.00
2761,0.0417728,85.549,0.284375,35.37,68.00,703.00
2762,0.0722008,15.340,0.0257813,35.37,68.00,703.00
2763,0.0844135,43.792,0.234375,34.01,68.00,703.00
2764,0.523622,81.014,0.197656,33.38,68.00,706.00
2765,0.117994,85.680,0,33.79,68.00,706.00
2766,0.613137,83.003,0,33.97,68.00,706.00
2767,0.0962839,65.174,1.2043,34.71,68.00,706.00
2768,0.212266,46.641,0,36.12,68.00,706.00
2769,0.177531,74.025,0.353516,35.78,68.00,706.00
2770,0.142428,44.458,0.0253906,36.37,68.00,706.00
2771,0.118843,77.574,0.542969,34.85,68.00,706.00
2772,0.687748,72.934,0.228906,34.70,68.00,706.00
2773,0.0374155,45.370,0.141406,34.88,68.00,706.00
2774,1.25866,80.086,0,34.72,68.00,706.00
2775,0.051692,67.594,0.389844,34.22,68.00,706.00
2776,0.152343,44.550,0.00859375,34.89,68.00,706.00
2777,0.270113,43.806,0.0496094,35.07,68.00,706.00
2778,0.344287,60.723,0.0691406,34.68,68.00,706.00
2779,0.0279341,48.693,0,34.94,68.00,706.00
2780,0.831552,81.933,0,34.70,68.00,706.00
2781,0.146271,50.836,0,33.81,68.00,706.00
2782,0.2229,64.367,0,33.26,68.00,706.00
2783,0.483895,78.115,0.0535156,33.71,68.00,706.00
2784,0.151998,46.253,0.158984,33.74,68.00,706.00
2785,0.156977,76.058,0.842188,33.96,68.00,706.00
2786,0.245126,47.127,0.025,33.95,68.00,706.00
2787,0.549803,75.739,0.0441406,33.71,68.00,704.00
2788,0.225351,49.196,0.155469,33.85,68.00,704.00
2789,0.0937529,36.950,0.0949219,33.03,68.00,704.00
2790,0.218882,72.267,0.155078,33.41,68.00,704.00
2791,0.144439,45.952,0.0367188,33.99,68.00,704.00
2792,0.519597,36.832,0.16875,33.78,68.00,704.00
2793,0.271182,74.261,0.0800781,33.89,68.00,704.00
2794,0.625826,67.744,0.130469,33.70,68.00,705.00
2795,0.280236,44.119,0.130078,33.64,68.00,705.00
2796,0.258752,39.434,0.160938,33.97,68.00,705.00
2797,0.223469,63.487,0.852344,33.81,68.00,705.00
2798,0.33618,71.571,0,33.41,68.00,705.00
2799,0.183062,54.712,0.490234,33.51,68.00,702.00
2800,0.683178,77.120,0.45,33.71,68.00,702.00
2801,0.395762,54.380,0.111328,33.47,68.00,702.00
2802,0.287859,61.281,0.25625,33.31,68.00,702.00
2803,0.220939,60.150,0.130078,33.53,68.00,702.00
2804,0.0301924,47.820,0,33.70,68.00,702.00
2805,0.701324,81.655,0.0796875,33.75,68.00,702.00
2806,0.394906,84.521,0,33.59,68.00,701.00
2807,0.100973,53.341,0,33.79,68.00,701.00
2808,0.176691,75.984,0,33.67,68.00,701.00
2809,0.208557,66.350,0,33.96,68.00,701.00
2810,0.124533,44.464,1.72383,33.86,68.00,701.00
2811,0.118773,76.967,0,33.76,68.00,701.00
2812,0.155181,59.088,0.0257813,33.61,68.00,701.00
2813,0.16187,61.172,0.0195312,33.54,68.00,701.00
2814,0.236668,48.449,0.0453125,33.91,68.00,701.00
2815,0.679977,75.848,0.860938,33.64,68.00,703.00
2816,0.326852,78.596,0,34.09,68.00,703.00
2817,0.220581,74.578,0.0425781,34.05,68.00,703.00
2818,0.250772,61.679,0,34.42,68.00,703.00
2819,0.328944,76.293,0,33.90,68.00,703.00
2820,0.504836,78.674,0.0835938,33.59,68.00,703.00
2821,0.221308,78.580,0,33.80,68.00,704.00
2822,0.145092,49.702,0,33.76,68.00,704.00
2823,0.466203,38.480,0.0578125,33.83,68.00,704.00
2824,0.150817,42.916,0,33.64,68.00,704.00
2825,0.525113,83.568,0,33.78,68.00,704.00
2826,0.0574865,58.786,0,33.75,68.00,704.00
2827,0.670247,71.299,0.00742188,34.06,68.00,704.00
2828,0.110664,52.884,0.0636719,33.93,68.00,704.00
2829,0.0316467,39.515,0,34.08,68.00,702.00
2830,0.158348,82.029,0,33.67,68.00,702.00
2831,0.147122,49.457,0,33.82,68.00,702.00
2832,0.110718,53.090,0,33.77,68.00,702.00
2833,0.379984,76.264,0.567188,33.90,68.00,702.00
2834,0.686392,78.065,0.250391,33.62,68.00,702.00
2835,0.221052,71.151,0.0871094,33.87,68.00,702.00
2836,0.214323,47.889,0.0578125,33.54,68.00,703.00
2837,0.28054,80.283,0.191406,33.91,68.00,703.00
2838,0.226064,71.220,0.214453,33.61,68.00,703.00
2839,0.30403,63.537,0.123438,33.93,68.00,703.00
2840,0.430573,59.342,0,33.57,68.00,703.00
2841,0.116776,81.672,0,33.91,68.00,703.00
2842,0.221485,63.771,0.115625,33.45,68.00,703.00
2843,0.273582,78.071,0.296094,33.77,68.00,703.00
2844,0.148356,49.177,0.0503906,33.66,68.00,703.00
2845,0.768597,74.485,0.870313,33.70,68.00,703.00
2846,0.225,86.065,0.172266,33.82,68.00,703.00
2847,0.503814,75.249,0.273438,33.66,68.00,703.00
2848,0.376502,60.083,0.928516,33.36,68.00,703.00
2849,0.585669,55.929,0.144922,34.06,68.00,703.00
2850,0.158633,55.498,0.0742188,34.02,68.00,703.00
2851,0.10722,75.466,0.186328,33.78,68.00,703.00
2852,0.0312824,48.166,0.118359,33.96,68.00,704.00
2853,0.373822,65.081,0.869531,33.25,68.00,704.00
2854,0.116169,75.713,0,33.84,68.00,704.00
2855,0.612215,74.904,0.403125,33.71,68.00,704.00
2856,0.0284872,47.335,0.003125,34.03,68.00,704.00
2857,0.166471,76.266,0,33.67,68.00,704.00
2858,0.170424,80.949,0.00742188,33.66,68.00,704.00
2859,0.453938,79.110,0.0609375,33.85,68.00,704.00
2860,0.430056,48.760,0.0898438,34.10,68.00,702.00
2861,0.481477,58.903,0.498438,34.11,68.00,702.00
2862,0.606915,72.636,0.00898438,34.17,68.00,702.00
2863,0.628049,57.957,0.0640625,34.02,68.00,702.00
2864,0.705321,51.363,0.0832031,33.94,68.00,702.00
2865,0.0910149,46.477,0.0453125,34.23,68.00,702.00
2866,0.149042,55.327,0,34.06,68.00,702.00
2867,0.109838,51.132,0.0246094,33.54,68.00,702.00
2868,0.0857534,39.888,0,33.97,68.00,702.00
2869,0.249937,73.654,0.246094,33.89,68.00,702.00
2870,0.830416,58.456,0.0234375,34.25,68.00,702.00
2871,0.0625391,81.683,0.283594,35.07,68.00,702.00
2872,0.527554,46.855,0.0796875,35.68,68.00,702.00
2873,0.358657,76.768,0.05625,36.06,68.00,702.00
2874,0.305185,51.498,0.460938,35.86,68.00,702.00
2875,0.244151,47.263,0.144922,35.82,68.00,702.00
2876,0.265098,72.051,0.114844,35.74,68.00,702.00
2877,0.290164,34.378,1.04063,35.50,68.00,702.00
2878,0.166119,82.693,0,34.48,68.00,702.00
2879,0.305844,66.652,0.105469,34.36,68.00,701.00
2880,0.630487,70.766,0.21875,34.49,68.00,701.00
2881,0.648087,79.975,0.215625,34.60,68.00,701.00
2882,0.498787,72.470,0.0925781,34.88,68.00,701.00
2883,0.391895,79.283,0.173438,34.43,68.00,701.00
2884,0.340655,82.807,0.247656,34.70,68.00,701.00
2885,0.050539,73.570,0.180078,34.35,68.00,701.00
2886,0.214466,50.956,0.0492188,34.79,68.00,701.00
2887,0.423936,36.928,0,34.65,68.00,702.00
2888,0.245512,60.503,0.0546875,35.00,68.00,702.00
2889,0.283909,79.783,0,34.47,68.00,702.00
2890,0.268304,68.980,0.517969,34.80,68.00,702.00
2891,0.309777,48.802,0,34.56,68.00,702.00
2892,0.138248,53.981,0.0515625,34.39,68.00,702.00
2893,0.275567,76.141,0,34.37,68.00,702.00
2894,0.216883,82.297,0,34.76,68.00,702.00
2895,0.344124,79.339,0,34.63,68.00,702.00
2896,0.389029,82.222,0.0101563,34.67,68.00,702.00
2897,0.156275,74.236,0.05,34.17,68.00,702.00
2898,0.170545,78.660,0.0503906,34.44,68.00,702.00
2899,0.594376,79.380,0.0253906,34.76,68.00,702.00
2900,0.346586,83.353,0,34.50,68.00,702.00
2901,0.173529,80.156,0,34.49,68.00,702.00
2902,0.25869,66.896,0.0746094,34.15,68.00,702.00
2903,0.171648,66.394,0,34.38,68.00,702.00
2904,0.555686,53.196,2.24219,34.34,68.00,702.00
2905,0.262485,71.515,0.242188,34.40,68.00,702.00
2906,0.390347,70.995,0.180859,34.59,68.00,702.00
2907,0.188523,26.725,0.0746094,34.87,68.00,702.00
2908,0.0616579,76.856,0.251172,34.38,68.00,702.00
2909,0.268271,61.135,0.0976562,34.47,68.00,702.00
2910,0.229594,61.072,0.138672,34.51,68.00,703.00
2911,0.269314,59.042,0.239453,34.52,68.00,703.00
2912,0.166542,77.333,0.182031,34.47,68.00,703.00
2913,0.113741,61.058,0.208203,34.23,68.00,703.00
2914,0.83814,70.543,0.205078,34.38,68.00,703.00
2915,0.227362,77.353,0.189844,34.64,68.00,703.00
2916,0.390462,80.012,0.144531,34.70,68.00,703.00
2917,0.205154,50.062,0.157813,35.01,68.00,704.00
2918,0.205483,40.972,0.09375,34.11,68.00,704.00
2919,0.241385,72.925,1.43164,34.28,68.00,704.00
2920,0.6016,62.167,0.186719,34.35,68.00,704.00
2921,0.334779,68.638,0.151172,34.30,68.00,704.00
2922,0.611444,76.314,0.311719,34.41,68.00,704.00
2923,0.303386,80.157,0,34.63,68.00,704.00
2924,0.0420408,44.623,0,34.74,68.00,704.00
2925,0.167195,31.095,0,34.17,68.00,705.00
2926,0.148718,48.959,0.0472656,34.87,68.00,705.00
2927,0.143064,50.695,0.0382813,34.40,68.00,705.00
2928,0.270226,78.303,0.0679688,34.69,68.00,705.00
2929,0.736368,42.478,0.0214844,34.41,68.00,705.00
2930,0.23364,73.465,0.0214844,34.83,68.00,705.00
2931,0.522878,79.130,0.046875,34.56,68.00,696.00
2932,0.0218534,30.101,0,34.54,68.00,696.00
2933,0.202415,47.598,0.642578,34.58,68.00,696.00
2934,0.385452,52.269,0.0234375,34.50,68.00,696.00
2935,0.453613,85.679,0,34.89,68.00,696.00
2936,0.69085,46.503,0.121484,34.59,68.00,696.00
2937,0.220832,63.116,0,34.62,68.00,696.00
2938,0.21446,65.634,0,34.70,68.00,696.00
2939,0.0922861,43.255,0,34.40,68.00,696.00
2940,0.0863743,27.165,0.00742188,34.54,68.00,696.00
2941,0.285614,64.900,0.0460938,34.05,68.00,696.00
2942,0.266558,73.166,0,34.62,68.00,696.00
2943,0.0429096,46.446,0.0378906,34.56,68.00,696.00
2944,0.0750046,48.303,0,34.79,68.00,696.00
2945,0.153044,75.015,0.184375,34.23,68.00,696.00
2946,0.166482,47.206,0.134375,34.37,68.00,695.00
2947,0.223762,73.098,0.178125,34.19,68.00,695.00
2948,0.526832,55.395,0.171484,34.10,68.00,695.00
2949,0.158149,51.093,0.0945313,34.60,68.00,695.00
2950,0.221686,58.823,0.154297,34.46,68.00,695.00
